date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:59:49	12440/12440	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2003:59:50%20GMT	https://www.invertexto.com/calendario-lunar-setembro-2008	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-setembro-2008.html	(from https://www.invertexto.com/calendario-lunar-2008)
00:59:49	12516/12516	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2003:59:50%20GMT	https://www.invertexto.com/calendario-lunar-outubro-2008	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-outubro-2008.html	(from https://www.invertexto.com/calendario-lunar-2008)
00:59:49	12611/12611	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2003:59:50%20GMT	https://www.invertexto.com/calendario-lunar-novembro-2008	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-novembro-2008.html	(from https://www.invertexto.com/calendario-lunar-2008)
00:59:50	12526/12526	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2003:59:51%20GMT	https://www.invertexto.com/calendario-lunar-dezembro-2008	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-dezembro-2008.html	(from https://www.invertexto.com/calendario-lunar-2008)
00:59:50	12518/12518	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2003:59:51%20GMT	https://www.invertexto.com/calendario-lunar-janeiro-2009	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-janeiro-2009.html	(from https://www.invertexto.com/calendario-lunar-2009)
00:59:50	12111/12111	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2003:59:51%20GMT	https://www.invertexto.com/calendario-lunar-fevereiro-2009	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-fevereiro-2009.html	(from https://www.invertexto.com/calendario-lunar-2009)
00:59:51	12505/12505	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2003:59:52%20GMT	https://www.invertexto.com/calendario-lunar-marco-2009	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-marco-2009.html	(from https://www.invertexto.com/calendario-lunar-2009)
00:59:51	12411/12411	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2003:59:52%20GMT	https://www.invertexto.com/calendario-lunar-abril-2009	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-abril-2009.html	(from https://www.invertexto.com/calendario-lunar-2009)
00:59:51	12713/12713	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2003:59:52%20GMT	https://www.invertexto.com/calendario-lunar-maio-2009	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-maio-2009.html	(from https://www.invertexto.com/calendario-lunar-2009)
00:59:51	12411/12411	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2003:59:52%20GMT	https://www.invertexto.com/calendario-lunar-junho-2009	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-junho-2009.html	(from https://www.invertexto.com/calendario-lunar-2009)
00:59:52	12497/12497	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2003:59:52%20GMT	https://www.invertexto.com/calendario-lunar-julho-2009	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-julho-2009.html	(from https://www.invertexto.com/calendario-lunar-2009)
00:59:52	12677/12677	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2003:59:53%20GMT	https://www.invertexto.com/calendario-lunar-agosto-2009	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-agosto-2009.html	(from https://www.invertexto.com/calendario-lunar-2009)
00:59:52	12442/12442	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2003:59:53%20GMT	https://www.invertexto.com/calendario-lunar-setembro-2009	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-setembro-2009.html	(from https://www.invertexto.com/calendario-lunar-2009)
00:59:52	12518/12518	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2003:59:53%20GMT	https://www.invertexto.com/calendario-lunar-outubro-2009	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-outubro-2009.html	(from https://www.invertexto.com/calendario-lunar-2009)
00:59:53	12442/12442	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2003:59:53%20GMT	https://www.invertexto.com/calendario-lunar-novembro-2009	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-novembro-2009.html	(from https://www.invertexto.com/calendario-lunar-2009)
00:59:53	12576/12576	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2003:59:54%20GMT	https://www.invertexto.com/calendario-lunar-dezembro-2009	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-dezembro-2009.html	(from https://www.invertexto.com/calendario-lunar-2009)
00:59:55	57841/57841	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2003:59:56%20GMT	https://www.invertexto.com/calendario-lunar-2045	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-2045.html	(from https://www.invertexto.com/calendario-lunar-2043)
00:59:55	12519/12519	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2003:59:56%20GMT	https://www.invertexto.com/calendario-lunar-janeiro-2043	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-janeiro-2043.html	(from https://www.invertexto.com/calendario-lunar-2043)
00:59:55	12110/12110	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2003:59:56%20GMT	https://www.invertexto.com/calendario-lunar-fevereiro-2043	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-fevereiro-2043.html	(from https://www.invertexto.com/calendario-lunar-2043)
00:59:55	12507/12507	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2003:59:56%20GMT	https://www.invertexto.com/calendario-lunar-marco-2043	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-marco-2043.html	(from https://www.invertexto.com/calendario-lunar-2043)
00:59:56	12410/12410	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2003:59:57%20GMT	https://www.invertexto.com/calendario-lunar-abril-2043	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-abril-2043.html	(from https://www.invertexto.com/calendario-lunar-2043)
00:59:56	12713/12713	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2003:59:57%20GMT	https://www.invertexto.com/calendario-lunar-maio-2043	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-maio-2043.html	(from https://www.invertexto.com/calendario-lunar-2043)
00:59:56	12411/12411	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2003:59:57%20GMT	https://www.invertexto.com/calendario-lunar-junho-2043	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-junho-2043.html	(from https://www.invertexto.com/calendario-lunar-2043)
00:59:56	12496/12496	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2003:59:57%20GMT	https://www.invertexto.com/calendario-lunar-julho-2043	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-julho-2043.html	(from https://www.invertexto.com/calendario-lunar-2043)
00:59:57	12678/12678	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2003:59:57%20GMT	https://www.invertexto.com/calendario-lunar-agosto-2043	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-agosto-2043.html	(from https://www.invertexto.com/calendario-lunar-2043)
00:59:57	12439/12439	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2003:59:58%20GMT	https://www.invertexto.com/calendario-lunar-setembro-2043	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-setembro-2043.html	(from https://www.invertexto.com/calendario-lunar-2043)
00:59:57	12516/12516	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2003:59:58%20GMT	https://www.invertexto.com/calendario-lunar-outubro-2043	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-outubro-2043.html	(from https://www.invertexto.com/calendario-lunar-2043)
00:59:57	12442/12442	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2003:59:58%20GMT	https://www.invertexto.com/calendario-lunar-novembro-2043	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-novembro-2043.html	(from https://www.invertexto.com/calendario-lunar-2043)
00:59:58	12524/12524	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2003:59:58%20GMT	https://www.invertexto.com/calendario-lunar-dezembro-2043	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-dezembro-2043.html	(from https://www.invertexto.com/calendario-lunar-2043)
00:59:59	57558/57558	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2004:00:00%20GMT	https://www.invertexto.com/calendario-lunar-2046	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-2046.html	(from https://www.invertexto.com/calendario-lunar-2044)
00:59:59	12687/12687	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2004:00:00%20GMT	https://www.invertexto.com/calendario-lunar-janeiro-2044	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-janeiro-2044.html	(from https://www.invertexto.com/calendario-lunar-2044)
00:59:59	12364/12364	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2004:00:00%20GMT	https://www.invertexto.com/calendario-lunar-fevereiro-2044	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-fevereiro-2044.html	(from https://www.invertexto.com/calendario-lunar-2044)
01:00:00	12504/12504	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2004:00:00%20GMT	https://www.invertexto.com/calendario-lunar-marco-2044	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-marco-2044.html	(from https://www.invertexto.com/calendario-lunar-2044)
01:00:00	12409/12409	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2004:00:01%20GMT	https://www.invertexto.com/calendario-lunar-abril-2044	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-abril-2044.html	(from https://www.invertexto.com/calendario-lunar-2044)
01:00:00	12486/12486	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2004:00:01%20GMT	https://www.invertexto.com/calendario-lunar-maio-2044	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-maio-2044.html	(from https://www.invertexto.com/calendario-lunar-2044)
01:00:00	12411/12411	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2004:00:01%20GMT	https://www.invertexto.com/calendario-lunar-junho-2044	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-junho-2044.html	(from https://www.invertexto.com/calendario-lunar-2044)
01:00:01	12723/12723	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2004:00:01%20GMT	https://www.invertexto.com/calendario-lunar-julho-2044	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-julho-2044.html	(from https://www.invertexto.com/calendario-lunar-2044)
01:00:01	12507/12507	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2004:00:02%20GMT	https://www.invertexto.com/calendario-lunar-agosto-2044	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-agosto-2044.html	(from https://www.invertexto.com/calendario-lunar-2044)
01:00:01	12441/12441	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2004:00:02%20GMT	https://www.invertexto.com/calendario-lunar-setembro-2044	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-setembro-2044.html	(from https://www.invertexto.com/calendario-lunar-2044)
01:00:01	12688/12688	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2004:00:02%20GMT	https://www.invertexto.com/calendario-lunar-outubro-2044	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-outubro-2044.html	(from https://www.invertexto.com/calendario-lunar-2044)
01:00:01	12443/12443	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2004:00:02%20GMT	https://www.invertexto.com/calendario-lunar-novembro-2044	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-novembro-2044.html	(from https://www.invertexto.com/calendario-lunar-2044)
01:00:02	12526/12526	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2004:00:02%20GMT	https://www.invertexto.com/calendario-lunar-dezembro-2044	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-dezembro-2044.html	(from https://www.invertexto.com/calendario-lunar-2044)
01:00:03	23641/23641	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2004:00:04%20GMT	https://www.invertexto.com/calendario/2015	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario/2015.html	(from https://www.invertexto.com/calendario/2016)
01:00:03	23767/23767	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2004:00:04%20GMT	https://www.invertexto.com/calendario/2037	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario/2037.html	(from https://www.invertexto.com/calendario/2036)
01:00:04	57697/57697	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2004:00:04%20GMT	https://www.invertexto.com/calendario-lunar-2004	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-2004.html	(from https://www.invertexto.com/calendario-lunar-2006)
01:00:04	57785/57785	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2004:00:05%20GMT	https://www.invertexto.com/calendario-lunar-2005	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-2005.html	(from https://www.invertexto.com/calendario-lunar-2006)
01:00:04	12519/12519	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2004:00:05%20GMT	https://www.invertexto.com/calendario-lunar-janeiro-2006	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-janeiro-2006.html	(from https://www.invertexto.com/calendario-lunar-2006)
01:00:04	12282/12282	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2004:00:05%20GMT	https://www.invertexto.com/calendario-lunar-fevereiro-2006	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-fevereiro-2006.html	(from https://www.invertexto.com/calendario-lunar-2006)
01:00:05	12504/12504	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2004:00:06%20GMT	https://www.invertexto.com/calendario-lunar-marco-2006	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-marco-2006.html	(from https://www.invertexto.com/calendario-lunar-2006)
01:00:05	12581/12581	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2004:00:06%20GMT	https://www.invertexto.com/calendario-lunar-abril-2006	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-abril-2006.html	(from https://www.invertexto.com/calendario-lunar-2006)
01:00:05	12485/12485	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2004:00:06%20GMT	https://www.invertexto.com/calendario-lunar-maio-2006	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-maio-2006.html	(from https://www.invertexto.com/calendario-lunar-2006)
01:00:05	12410/12410	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2004:00:06%20GMT	https://www.invertexto.com/calendario-lunar-junho-2006	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-junho-2006.html	(from https://www.invertexto.com/calendario-lunar-2006)
01:00:06	12665/12665	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2004:00:06%20GMT	https://www.invertexto.com/calendario-lunar-julho-2006	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-julho-2006.html	(from https://www.invertexto.com/calendario-lunar-2006)
01:00:06	12563/12563	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2004:00:07%20GMT	https://www.invertexto.com/calendario-lunar-agosto-2006	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-agosto-2006.html	(from https://www.invertexto.com/calendario-lunar-2006)
01:00:06	12440/12440	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2004:00:07%20GMT	https://www.invertexto.com/calendario-lunar-setembro-2006	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-setembro-2006.html	(from https://www.invertexto.com/calendario-lunar-2006)
01:00:06	12517/12517	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2004:00:07%20GMT	https://www.invertexto.com/calendario-lunar-outubro-2006	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-outubro-2006.html	(from https://www.invertexto.com/calendario-lunar-2006)
01:00:07	12443/12443	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2004:00:07%20GMT	https://www.invertexto.com/calendario-lunar-novembro-2006	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-novembro-2006.html	(from https://www.invertexto.com/calendario-lunar-2006)
01:00:07	12696/12696	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2004:00:08%20GMT	https://www.invertexto.com/calendario-lunar-dezembro-2006	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-dezembro-2006.html	(from https://www.invertexto.com/calendario-lunar-2006)
01:00:08	12521/12521	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2004:00:08%20GMT	https://www.invertexto.com/calendario-lunar-janeiro-2007	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-janeiro-2007.html	(from https://www.invertexto.com/calendario-lunar-2007)
01:00:08	12280/12280	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2004:00:08%20GMT	https://www.invertexto.com/calendario-lunar-fevereiro-2007	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-fevereiro-2007.html	(from https://www.invertexto.com/calendario-lunar-2007)
01:00:08	12506/12506	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2004:00:09%20GMT	https://www.invertexto.com/calendario-lunar-marco-2007	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-marco-2007.html	(from https://www.invertexto.com/calendario-lunar-2007)
01:00:08	12411/12411	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2004:00:09%20GMT	https://www.invertexto.com/calendario-lunar-abril-2007	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-abril-2007.html	(from https://www.invertexto.com/calendario-lunar-2007)
01:00:08	12537/12537	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2004:00:09%20GMT	https://www.invertexto.com/calendario-lunar-maio-2007	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-maio-2007.html	(from https://www.invertexto.com/calendario-lunar-2007)
01:00:09	12411/12411	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2004:00:09%20GMT	https://www.invertexto.com/calendario-lunar-junho-2007	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-junho-2007.html	(from https://www.invertexto.com/calendario-lunar-2007)
01:00:09	12496/12496	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2004:00:10%20GMT	https://www.invertexto.com/calendario-lunar-julho-2007	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-julho-2007.html	(from https://www.invertexto.com/calendario-lunar-2007)
01:00:09	12506/12506	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2004:00:10%20GMT	https://www.invertexto.com/calendario-lunar-agosto-2007	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-agosto-2007.html	(from https://www.invertexto.com/calendario-lunar-2007)
01:00:09	12610/12610	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2004:00:10%20GMT	https://www.invertexto.com/calendario-lunar-setembro-2007	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-setembro-2007.html	(from https://www.invertexto.com/calendario-lunar-2007)
01:00:10	12517/12517	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2004:00:10%20GMT	https://www.invertexto.com/calendario-lunar-outubro-2007	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-outubro-2007.html	(from https://www.invertexto.com/calendario-lunar-2007)
01:00:10	12442/12442	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2004:00:11%20GMT	https://www.invertexto.com/calendario-lunar-novembro-2007	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-novembro-2007.html	(from https://www.invertexto.com/calendario-lunar-2007)
01:00:10	12753/12753	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2004:00:11%20GMT	https://www.invertexto.com/calendario-lunar-dezembro-2007	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-dezembro-2007.html	(from https://www.invertexto.com/calendario-lunar-2007)
01:00:12	57620/57620	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2004:00:13%20GMT	https://www.invertexto.com/calendario-lunar-2047	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-2047.html	(from https://www.invertexto.com/calendario-lunar-2045)
01:00:12	12518/12518	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2004:00:13%20GMT	https://www.invertexto.com/calendario-lunar-janeiro-2045	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-janeiro-2045.html	(from https://www.invertexto.com/calendario-lunar-2045)
01:00:13	12279/12279	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2004:00:13%20GMT	https://www.invertexto.com/calendario-lunar-fevereiro-2045	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-fevereiro-2045.html	(from https://www.invertexto.com/calendario-lunar-2045)
01:00:13	12505/12505	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2004:00:14%20GMT	https://www.invertexto.com/calendario-lunar-marco-2045	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-marco-2045.html	(from https://www.invertexto.com/calendario-lunar-2045)
01:00:13	12579/12579	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2004:00:14%20GMT	https://www.invertexto.com/calendario-lunar-abril-2045	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-abril-2045.html	(from https://www.invertexto.com/calendario-lunar-2045)
01:00:13	12537/12537	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2004:00:14%20GMT	https://www.invertexto.com/calendario-lunar-maio-2045	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-maio-2045.html	(from https://www.invertexto.com/calendario-lunar-2045)
01:00:13	12410/12410	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2004:00:14%20GMT	https://www.invertexto.com/calendario-lunar-junho-2045	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-junho-2045.html	(from https://www.invertexto.com/calendario-lunar-2045)
01:00:14	12666/12666	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2004:00:15%20GMT	https://www.invertexto.com/calendario-lunar-julho-2045	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-julho-2045.html	(from https://www.invertexto.com/calendario-lunar-2045)
01:00:14	12508/12508	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2004:00:15%20GMT	https://www.invertexto.com/calendario-lunar-agosto-2045	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-agosto-2045.html	(from https://www.invertexto.com/calendario-lunar-2045)
01:00:14	12441/12441	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2004:00:15%20GMT	https://www.invertexto.com/calendario-lunar-setembro-2045	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-setembro-2045.html	(from https://www.invertexto.com/calendario-lunar-2045)
01:00:14	12518/12518	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2004:00:15%20GMT	https://www.invertexto.com/calendario-lunar-outubro-2045	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-outubro-2045.html	(from https://www.invertexto.com/calendario-lunar-2045)
01:00:15	12444/12444	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2004:00:15%20GMT	https://www.invertexto.com/calendario-lunar-novembro-2045	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-novembro-2045.html	(from https://www.invertexto.com/calendario-lunar-2045)
01:00:15	12753/12753	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2004:00:16%20GMT	https://www.invertexto.com/calendario-lunar-dezembro-2045	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-dezembro-2045.html	(from https://www.invertexto.com/calendario-lunar-2045)
01:00:16	57753/57753	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2004:00:17%20GMT	https://www.invertexto.com/calendario-lunar-2048	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-2048.html	(from https://www.invertexto.com/calendario-lunar-2046)
01:00:16	12519/12519	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2004:00:17%20GMT	https://www.invertexto.com/calendario-lunar-janeiro-2046	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-janeiro-2046.html	(from https://www.invertexto.com/calendario-lunar-2046)
01:00:17	12279/12279	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2004:00:18%20GMT	https://www.invertexto.com/calendario-lunar-fevereiro-2046	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-fevereiro-2046.html	(from https://www.invertexto.com/calendario-lunar-2046)
01:00:17	12505/12505	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2004:00:18%20GMT	https://www.invertexto.com/calendario-lunar-marco-2046	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-marco-2046.html	(from https://www.invertexto.com/calendario-lunar-2046)
01:00:17	12409/12409	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2004:00:18%20GMT	https://www.invertexto.com/calendario-lunar-abril-2046	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-abril-2046.html	(from https://www.invertexto.com/calendario-lunar-2046)
01:00:17	12484/12484	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2004:00:18%20GMT	https://www.invertexto.com/calendario-lunar-maio-2046	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-maio-2046.html	(from https://www.invertexto.com/calendario-lunar-2046)
01:00:18	12410/12410	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2004:00:18%20GMT	https://www.invertexto.com/calendario-lunar-junho-2046	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-junho-2046.html	(from https://www.invertexto.com/calendario-lunar-2046)
